"Source","Target","Type","Weight","Source_CpG_Gene","Target_CpG_Gene"
"cg00305774","cg16001422","CpG-CpG",5.64736868243209,"TMEM88B","PLEC1"
"cg05556923","cg05099464","CpG-CpG",5.64670176354742,"PDGFA","ARHGEF12"
"cg23978242","cg21902966","CpG-CpG",5.64096695400436,"DIP2C","SATB1"
"cg21002223","cg20532937","CpG-CpG",5.63425553284649,"MFHAS1","FRMD4A"
"cg20981848","cg14794936","CpG-CpG",5.63156798997198,"BTBD3","LDB3"
"cg11672338","cg03070236","CpG-CpG",5.63134840830493,"DIP2C","ADCY9"
"cg05058069","cg03940437","CpG-CpG",5.62443989645338,"BANP","CCDC21"
"cg17425584","cg04155024","CpG-CpG",5.62325614608842,"CADM1","PIGA"
"cg20502039","cg06063519","CpG-CpG",5.62080863454805,"SLC25A13","IGF1R"
"cg27512176","cg27107893","CpG-CpG",5.61837227858057,"COL11A2","NR3C1"
"cg13221107","cg11257935","CpG-CpG",5.61174858748899,"KRT6B","CNOT8"
"cg08571020","cg18961064","CpG-CpG",5.61011296980252,"C10orf62","CARKD"
"cg09591867","cg01931994","CpG-CpG",5.60873994403001,"AATK","FAM5B"
"cg22950111","cg07891862","CpG-CpG",5.60506248683603,"SDCCAG8","PTK2"
"cg20981848","cg15668468","CpG-CpG",5.60173201691418,"BTBD3","VAX1"
"cg03182620","cg07891862","CpG-CpG",5.59869507037275,"DIP2C","PTK2"
"cg13939297","cg06063519","CpG-CpG",5.59803367436469,"HCFC2","IGF1R"
"cg00765686","cg22234930","CpG-CpG",5.59600048825032,"NHS","PKM2"
"cg05183646","cg22549545","CpG-CpG",5.59222129988567,"SGK1","RPS6KA2"
"cg20059012","cg25282951","CpG-CpG",5.58995383371772,"RARG","KIAA1026"
"cg21049501","cg20981848","CpG-CpG",5.58816216273273,"SOX9","BTBD3"
"cg10645314","cg20532937","CpG-CpG",5.58587744794642,"ALLC","FRMD4A"
"cg07172755","cg04155024","CpG-CpG",5.58553978878523,"MYST4","PIGA"
"cg23866687","cg05099464","CpG-CpG",5.56700973213552,"MAML2","ARHGEF12"
"cg27111053","cg22549545","CpG-CpG",5.56430970690959,"CADPS","RPS6KA2"
"cg13921308","cg15668468","CpG-CpG",5.54561995441464,"PROX1","VAX1"
"cg11464571","cg24004665","CpG-CpG",5.54485371579621,"GNAI1","SGMS1"
"cg01931994","cg04209913","CpG-CpG",5.54446235682755,"FAM5B","GDNF"
"cg00765686","cg05668351","CpG-CpG",5.54112012549712,"NHS","CTNNA3"
"cg10749994","cg01931994","CpG-CpG",5.53679405703085,"DNMT3A","FAM5B"
"cg21049501","cg16937168","CpG-CpG",5.53612147164835,"SOX9","SNED1"
"cg08304084","cg26607103","CpG-CpG",5.52953788529215,"SALL1","ANK3"
"cg00765686","cg07891862","CpG-CpG",5.51697903738778,"NHS","PTK2"
"cg13770573","cg04155024","CpG-CpG",5.51635367111665,"AGAP1","PIGA"
"cg24587400","cg10378325","CpG-CpG",5.51532060827772,"BIN1","CLCA2"
"cg10645314","cg05099464","CpG-CpG",5.51039850294819,"ALLC","ARHGEF12"
"cg00305774","cg00701918","CpG-CpG",5.50638578183219,"TMEM88B","RPTOR"
"cg20059012","cg05099464","CpG-CpG",5.48496319100724,"RARG","ARHGEF12"
"cg02067585","cg13676902","CpG-CpG",5.48097435031992,"ATP11A","ZMIZ1"
"cg09549949","cg13036352","CpG-CpG",5.47845453293676,"HDAC4","KIAA1949"
"cg23978242","cg08931917","CpG-CpG",5.47098277509804,"DIP2C","GRIN2B"
"cg13711238","cg06783058","CpG-CpG",5.46737869138722,"FAM110B","PYCRL"
"cg16937168","cg08370787","CpG-CpG",5.46324568063021,"SNED1","ADRB2"
"cg21049501","cg13221107","CpG-CpG",5.46216797671422,"SOX9","KRT6B"
"cg08304084","cg08370787","CpG-CpG",5.45985073294974,"SALL1","ADRB2"
"cg01931994","cg18405140","CpG-CpG",5.45849717794889,"FAM5B","STK11"
"cg20059012","cg14656245","CpG-CpG",5.45424632113881,"RARG","MOG"
"cg10351284","cg11970797","CpG-CpG",5.45335962923487,"MTSS1","CRYL1"
"cg13036352","cg03940437","CpG-CpG",5.45153117128454,"KIAA1949","CCDC21"
"cg11464571","cg03070236","CpG-CpG",5.44922268196985,"GNAI1","ADCY9"
"cg12546981","cg15773893","CpG-CpG",5.44741674117337,"TAAR6","DOCK10"
"cg13711238","cg16628188","CpG-CpG",5.44339347571474,"FAM110B","ATP11A"
"cg11464571","cg08583277","CpG-CpG",5.44085094107912,"GNAI1","ANKRD11"
"cg08614334","cg06063519","CpG-CpG",5.43969497208368,"ACCN4","IGF1R"
"cg01931994","cg21002223","CpG-CpG",5.43738483341288,"FAM5B","MFHAS1"
"cg14009912","cg03070236","CpG-CpG",5.43466715744576,"SHC3","ADCY9"
"cg04468081","cg10749994","CpG-CpG",5.43380508615087,"MCF2L2","DNMT3A"
"cg12620935","cg15668468","CpG-CpG",5.43065254260311,"ARL15","VAX1"
"cg05099464","cg10087036","CpG-CpG",5.42970124788465,"ARHGEF12","ITPRIPL2"
"cg14105458","cg24873410","CpG-CpG",5.424666764521,"ABCA2","RPS6KA2"
"cg11464571","cg12472351","CpG-CpG",5.42081491266158,"GNAI1","COL11A2"
"cg08304084","cg16001422","CpG-CpG",5.42047643664519,"SALL1","PLEC1"
"cg01931994","cg16897216","CpG-CpG",5.41098055610368,"FAM5B","HSD11B1"
"cg11464571","cg24301250","CpG-CpG",5.40656232250143,"GNAI1","KIRREL3"
"cg07026882","cg06754557","CpG-CpG",5.40186830422711,"ATP11A","STK39"
"cg19961800","cg02589899","CpG-CpG",5.39711616761669,"SYT16","MOG"
"cg05099464","cg11740348","CpG-CpG",5.39550132026497,"ARHGEF12","INPP5A"
"cg20059012","cg13266188","CpG-CpG",5.39222909964514,"RARG","UBE2E2"
"cg04020590","cg07891862","CpG-CpG",5.38937555370413,"GRTP1","PTK2"
"cg12546981","cg09228833","CpG-CpG",5.38836283780063,"TAAR6","ZNF217"
"cg22954978","cg04155024","CpG-CpG",5.38415894823405,"MTHFD1L","PIGA"
"cg10876863","cg10335067","CpG-CpG",5.37677412444757,"TFB1M","WDR89"
"cg19758859","cg25037165","CpG-CpG",5.3736129389746,"SASH1","TEAD1"
"cg27107893","cg10087036","CpG-CpG",5.37331802084506,"NR3C1","ITPRIPL2"
"cg07645529","cg21598067","CpG-CpG",5.37257103192012,"TMTC4","PSD3"
"cg13711238","cg05058069","CpG-CpG",5.37242098488085,"FAM110B","BANP"
"cg04426802","cg12567635","CpG-CpG",5.36506343146819,"FAM53B","SYNJ2"
"cg09224689","cg01931994","CpG-CpG",5.36340730312844,"PAX6","FAM5B"
"cg01931994","cg22476027","CpG-CpG",5.36021505023548,"FAM5B","NR2E1"
"cg13221107","cg19462022","CpG-CpG",5.35257016754379,"KRT6B","RASA3"
"cg16616765","cg25037165","CpG-CpG",5.35231702607922,"HECW2","TEAD1"
"cg07645529","cg12186771","CpG-CpG",5.3491112091675,"TMTC4","MTMR7"
"cg13711238","cg16929139","CpG-CpG",5.34715145963586,"FAM110B","RNF125"
"cg06111374","cg10087036","CpG-CpG",5.34615668361018,"GRIN2B","ITPRIPL2"
"cg09228833","cg20532937","CpG-CpG",5.34054412319107,"ZNF217","FRMD4A"
"cg21049501","cg11601375","CpG-CpG",5.33291448134526,"SOX9","KRT6B"
"cg26607103","cg08370787","CpG-CpG",5.33133144420427,"ANK3","ADRB2"
"cg17402907","cg06063519","CpG-CpG",5.32727582193791,"KCNQ1","IGF1R"
"cg18961064","cg21002223","CpG-CpG",5.3188499651806,"CARKD","MFHAS1"
"cg21049501","cg13803455","CpG-CpG",5.31435948792607,"SOX9","DSCAML1"
"cg01904243","cg22549545","CpG-CpG",5.3133278403497,"C14orf43","RPS6KA2"
"cg03940437","cg03070236","CpG-CpG",5.31322225956121,"CCDC21","ADCY9"
"cg17140299","cg23866687","CpG-CpG",5.31291844403156,"TXNL1","MAML2"
"cg13711238","cg08199056","CpG-CpG",5.30140050098023,"FAM110B","PAX6"
"cg20059012","cg15224291","CpG-CpG",5.29657904049619,"RARG","MBP"
"cg13711238","cg25874782","CpG-CpG",5.29375873579837,"FAM110B","NSMAF"
"cg22502450","cg04209913","CpG-CpG",5.29279563769398,"H1FOO","GDNF"
"cg24102700","cg05556923","CpG-CpG",5.29252826906093,"C17orf85","PDGFA"
"cg21049501","cg03437140","CpG-CpG",5.29098638329653,"SOX9","KLHDC4"
"cg04020590","cg08304084","CpG-CpG",5.29069952350415,"GRTP1","SALL1"
"cg04838832","cg15668468","CpG-CpG",5.2898598919315,"ADAMTS14","VAX1"
"cg08304084","cg11247129","CpG-CpG",5.28811371863656,"SALL1","KLHL32"
"cg03534360","cg00765686","CpG-CpG",5.28795310119335,"SYT16","NHS"
"cg06111374","cg05556923","CpG-CpG",5.28136664742284,"GRIN2B","PDGFA"
"cg02067585","cg09101894","CpG-CpG",5.27689108655524,"ATP11A","PIK3R1"
"cg03437140","cg04155024","CpG-CpG",5.27300228814621,"KLHDC4","PIGA"
"cg20637405","cg08370787","CpG-CpG",5.27269534536476,"TAF8","ADRB2"
"cg08304084","cg16929139","CpG-CpG",5.27220251855311,"SALL1","RNF125"
"cg27107893","cg25037165","CpG-CpG",5.26560702891499,"NR3C1","TEAD1"
"cg25017994","cg12546981","CpG-CpG",5.26156339290665,"MOG","TAAR6"
"cg11464571","cg10351284","CpG-CpG",5.26086551787522,"GNAI1","MTSS1"
"cg04468081","cg27512176","CpG-CpG",5.25750160232516,"MCF2L2","COL11A2"
"cg07891862","cg20532937","CpG-CpG",5.25258979379719,"PTK2","FRMD4A"
"cg25037165","cg11918049","CpG-CpG",5.25132815662611,"TEAD1","MAP4K4"
"cg13711238","cg26116551","CpG-CpG",5.24684783453464,"FAM110B","ZNF536"
"cg16819392","cg20981848","CpG-CpG",5.24619965252924,"ARMC3","BTBD3"
"cg10645314","cg08370787","CpG-CpG",5.24530309384761,"ALLC","ADRB2"
"cg11458533","cg08370787","CpG-CpG",5.24512219905905,"SND1","ADRB2"
"cg08170837","cg21902966","CpG-CpG",5.24381924600766,"RYBP","SATB1"
"cg11724557","cg20532937","CpG-CpG",5.24218576142308,"C14orf80","FRMD4A"
"cg18961064","cg22476027","CpG-CpG",5.24084690099262,"CARKD","NR2E1"
"cg00305774","cg07026882","CpG-CpG",5.23398506610433,"TMEM88B","ATP11A"
"cg10729426","cg06728055","CpG-CpG",5.2324563544293,"ZNF549","WWTR1"
"cg01602666","cg03070236","CpG-CpG",5.2273387273936,"TMTC2","ADCY9"
"cg05058069","cg12546981","CpG-CpG",5.22209598120564,"BANP","TAAR6"
"cg02067585","cg12546981","CpG-CpG",5.22000223617812,"ATP11A","TAAR6"
"cg07026882","cg08543244","CpG-CpG",5.20821341544036,"ATP11A","C7orf31"
"cg01931994","cg14501977","CpG-CpG",5.20138979207019,"FAM5B","CCDC92"
"cg19381811","cg04155024","CpG-CpG",5.19917923195341,"UBA7","PIGA"
"cg27287823","cg23978242","CpG-CpG",5.19714488203877,"CUGBP2","DIP2C"
"cg23978242","cg23460943","CpG-CpG",5.19288662219822,"DIP2C","SCARB1"
"cg13939297","cg08370787","CpG-CpG",5.19250416056853,"HCFC2","ADRB2"
"cg09231673","cg04209913","CpG-CpG",5.1885979464866,"DEPDC7","GDNF"
"cg01198184","cg15668468","CpG-CpG",5.18775948989631,"CDC42BPB","VAX1"
"cg13711238","cg13794318","CpG-CpG",5.1870997168065,"FAM110B","FAM108B1"
"cg10749994","cg01879893","CpG-CpG",5.18339053341332,"DNMT3A","PON1"
"cg13711238","cg11724557","CpG-CpG",5.18109246294191,"FAM110B","C14orf80"
"cg11946963","cg23866687","CpG-CpG",5.17969035943702,"NCAM1","MAML2"
"cg04426802","cg26738530","CpG-CpG",5.17649653882418,"FAM53B","THSD4"
"cg01044293","cg01931994","CpG-CpG",5.17648601699387,"ITGA6","FAM5B"
"cg20059012","cg21330896","CpG-CpG",5.17567001320236,"RARG","ZNF395"
"cg27107893","cg13831540","CpG-CpG",5.17167638419359,"NR3C1","MESTIT1"
"cg04849985","cg23978242","CpG-CpG",5.17095774026188,"GNG12","DIP2C"
"cg11672338","cg23978242","CpG-CpG",5.16985740222883,"DIP2C","DIP2C"
"cg05058069","cg13036352","CpG-CpG",5.16832523099766,"BANP","KIAA1949"
"cg16616765","cg03070236","CpG-CpG",5.16763786920864,"HECW2","ADCY9"
"cg13711238","cg22022671","CpG-CpG",5.16702128673347,"FAM110B","EDIL3"
"cg06111374","cg12435059","CpG-CpG",5.16305588840285,"GRIN2B","GOLGA4"
"cg22502450","cg01879893","CpG-CpG",5.16220984154656,"H1FOO","PON1"
"cg23978242","cg08287903","CpG-CpG",5.1614156002302,"DIP2C","UGT8"
"cg12308391","cg27107893","CpG-CpG",5.16053928193793,"NCAM1","NR3C1"
"cg02067585","cg03182620","CpG-CpG",5.15769634964521,"ATP11A","DIP2C"
"cg13221107","cg00765686","CpG-CpG",5.15642074478375,"KRT6B","NHS"
"cg11458533","cg04155024","CpG-CpG",5.15303722440611,"SND1","PIGA"
"cg12308391","cg23978242","CpG-CpG",5.15180315235767,"NCAM1","DIP2C"
"cg03182620","cg22549545","CpG-CpG",5.15141191625904,"DIP2C","RPS6KA2"
"cg01931994","cg24993990","CpG-CpG",5.15091224913529,"FAM5B","CSRNP3"
"cg18712199","cg25037165","CpG-CpG",5.1503261833118,"C14orf23","TEAD1"
"cg01784548","cg22549545","CpG-CpG",5.14980018256747,"RAC1","RPS6KA2"
"cg04468081","cg10378325","CpG-CpG",5.14912942858186,"MCF2L2","CLCA2"
"cg02011981","cg07026882","CpG-CpG",5.14648574916302,"CTTN","ATP11A"
"cg11672338","cg24803059","CpG-CpG",5.14638506368831,"DIP2C","HCCA2"
"cg24301250","cg06063519","CpG-CpG",5.13897371708273,"KIRREL3","IGF1R"
"cg01931994","cg23190164","CpG-CpG",5.13610719976256,"FAM5B","LGR5"
"cg00701918","cg19027424","CpG-CpG",5.13312342578739,"RPTOR","SH3PXD2B"
"cg02067585","cg06294954","CpG-CpG",5.13103686150017,"ATP11A","CUX1"
"cg24587400","cg07891862","CpG-CpG",5.12827323125422,"BIN1","PTK2"
"cg02011981","cg27107893","CpG-CpG",5.12618483573258,"CTTN","NR3C1"
"cg00765686","cg15039797","CpG-CpG",5.1254433598833,"NHS","HIPK2"
"cg09929879","cg11946963","CpG-CpG",5.12366686458786,"DIP2C","NCAM1"
"cg10729426","cg16616765","CpG-CpG",5.12245661386516,"ZNF549","HECW2"
"cg18180230","cg08304084","CpG-CpG",5.12012731166826,"SFRS2B","SALL1"
"cg08304084","cg26116551","CpG-CpG",5.11957648400439,"SALL1","ZNF536"
"cg13711238","cg17899492","CpG-CpG",5.11527752939398,"FAM110B","MAN2B1"
"cg20981848","cg10378325","CpG-CpG",5.11316964970307,"BTBD3","CLCA2"
"cg10749994","cg14105458","CpG-CpG",5.11199880495354,"DNMT3A","ABCA2"
"cg07645529","cg04468081","CpG-CpG",5.10719955025725,"TMTC4","MCF2L2"
"cg10729426","cg21902966","CpG-CpG",5.1070501043214,"ZNF549","SATB1"
"cg09929879","cg04209913","CpG-CpG",5.10091999590232,"DIP2C","GDNF"
"cg10729426","cg02203420","CpG-CpG",5.09922582254114,"ZNF549","SLC24A2"
"cg01931994","cg26295272","CpG-CpG",5.09889683047262,"FAM5B","FLNB"
"cg23978242","cg24004665","CpG-CpG",5.09479079133106,"DIP2C","SGMS1"
"cg10729426","cg25527882","CpG-CpG",5.090469920936,"ZNF549","TFEB"
"cg23978242","cg20532937","CpG-CpG",5.08996343417586,"DIP2C","FRMD4A"
"cg02067585","cg27111053","CpG-CpG",5.08597665045879,"ATP11A","CADPS"
"cg00305774","cg10645314","CpG-CpG",5.08142159224018,"TMEM88B","ALLC"
"cg18961064","cg14501977","CpG-CpG",5.07945730023595,"CARKD","CCDC92"
"cg04426802","cg14009912","CpG-CpG",5.07298280183055,"FAM53B","SHC3"
"cg10749994","cg23978242","CpG-CpG",5.06931617010566,"DNMT3A","DIP2C"
"cg01931994","cg10645314","CpG-CpG",5.06923041582021,"FAM5B","ALLC"
"cg09929879","cg04020590","CpG-CpG",5.06801468612829,"DIP2C","GRTP1"
"cg12308391","cg04545636","CpG-CpG",5.06526764150796,"NCAM1","CUGBP2"
"cg22234930","cg12546981","CpG-CpG",5.06521413314054,"PKM2","TAAR6"
"cg23090824","cg10378325","CpG-CpG",5.0637757315181,"PDE7B","CLCA2"
"cg25037165","cg06059360","CpG-CpG",5.06305434627018,"TEAD1","NKTR"
"cg11946963","cg09549949","CpG-CpG",5.06190101504425,"NCAM1","HDAC4"
"cg08170837","cg23978242","CpG-CpG",5.06016853910335,"RYBP","DIP2C"
"cg25916714","cg15668468","CpG-CpG",5.05969448844838,"MBP","VAX1"
"cg10729426","cg08688169","CpG-CpG",5.05570634429442,"ZNF549","P2RX7"
"cg11464571","cg03743981","CpG-CpG",5.05522850262388,"GNAI1","C19orf47"
"cg00950947","cg06063519","CpG-CpG",5.05496684947941,"DIP2C","IGF1R"
"cg13711238","cg27512176","CpG-CpG",5.05367710874802,"FAM110B","COL11A2"
"cg05183646","cg11082691","CpG-CpG",5.05043786767503,"SGK1","TNFRSF19"
"cg21149266","cg03070236","CpG-CpG",5.04805840301525,"FAM63B","ADCY9"
"cg21049501","cg04849985","CpG-CpG",5.04391346190046,"SOX9","GNG12"
"cg10729426","cg09354264","CpG-CpG",5.04366677442851,"ZNF549","AGAP1"
"cg11724557","cg01931994","CpG-CpG",5.04058477230348,"C14orf80","FAM5B"
"cg07645529","cg08826152","CpG-CpG",5.04047079976998,"TMTC4","ADORA2B"
"cg11946963","cg13036352","CpG-CpG",5.03758214390153,"NCAM1","KIAA1949"
"cg00765686","cg20637405","CpG-CpG",5.03541500534115,"NHS","TAF8"
"cg06287775","cg14241894","CpG-CpG",5.03345640382785,"FOXK1","SH3BP4"
"cg04468081","cg06783058","CpG-CpG",5.02900614097328,"MCF2L2","PYCRL"
"cg20502039","cg21902966","CpG-CpG",5.02828883451009,"SLC25A13","SATB1"
"cg13711238","cg26607103","CpG-CpG",5.02815258119737,"FAM110B","ANK3"
"cg11946963","cg13221107","CpG-CpG",5.02769448056219,"NCAM1","KRT6B"
"cg09217215","cg07026882","CpG-CpG",5.02487874049435,"PAX6","ATP11A"
"cg04426802","cg18961064","CpG-CpG",5.02179215549337,"FAM53B","CARKD"
"cg14105458","cg06287775","CpG-CpG",5.01939429591854,"ABCA2","FOXK1"
"cg04426802","cg11970797","CpG-CpG",5.01739756443691,"FAM53B","CRYL1"
"cg21049501","cg08903077","CpG-CpG",5.0167897352278,"SOX9","ZZEF1"
"cg26681770","cg18961064","CpG-CpG",5.01502514630264,"PMEPA1","CARKD"
"cg13676902","cg26607103","CpG-CpG",5.01148744675683,"ZMIZ1","ANK3"
"cg09929879","cg01904243","CpG-CpG",5.00996591979247,"DIP2C","C14orf43"
"cg21078322","cg06063519","CpG-CpG",5.00926277470586,"SGK1","IGF1R"
"cg22193385","cg07891862","CpG-CpG",5.00619293631644,"KRT7","PTK2"
"cg20059012","cg12813797","CpG-CpG",5.00439655387869,"RARG","TAAR6"
"cg27111053","cg15773893","CpG-CpG",5.0039441513665,"CADPS","DOCK10"
"cg07645529","cg10378325","CpG-CpG",5.00137776256237,"TMTC4","CLCA2"
"cg00765686","cg01904243","CpG-CpG",5.00038316550541,"NHS","C14orf43"
"cg02067585","cg04545636","CpG-CpG",5.00028429253004,"ATP11A","CUGBP2"
"cg20059012","cg03182620","CpG-CpG",4.99856771078098,"RARG","DIP2C"
"cg21049501","cg10378325","CpG-CpG",4.99467382321062,"SOX9","CLCA2"
"cg27383562","cg20532937","CpG-CpG",4.99210892303834,"TFB1M","FRMD4A"
"cg10749994","cg11464571","CpG-CpG",4.98960466424033,"DNMT3A","GNAI1"
"cg00497472","cg24803059","CpG-CpG",4.98810079616175,"GAK","HCCA2"
"cg13411923","cg05058069","CpG-CpG",4.98618346148155,"WDR66","BANP"
"cg07026882","cg13676902","CpG-CpG",4.9765035354932,"ATP11A","ZMIZ1"
"cg14105458","cg00497472","CpG-CpG",4.97603820302345,"ABCA2","GAK"
"cg20059012","cg23866687","CpG-CpG",4.97465964353177,"RARG","MAML2"
"cg21049501","cg26116551","CpG-CpG",4.970915962783,"SOX9","ZNF536"
"cg10749994","cg13036352","CpG-CpG",4.97063936813238,"DNMT3A","KIAA1949"
"cg17424433","cg13036352","CpG-CpG",4.96872980577217,"CLCA2","KIAA1949"
"cg06223834","cg08370787","CpG-CpG",4.96619560746446,"ADCY9","ADRB2"
"cg08614334","cg06728055","CpG-CpG",4.96562981750433,"ACCN4","WWTR1"
"cg11672338","cg04468081","CpG-CpG",4.96209624532081,"DIP2C","MCF2L2"
"cg14105458","cg13411923","CpG-CpG",4.96009957895908,"ABCA2","WDR66"
"cg11231740","cg06063519","CpG-CpG",4.9600030246528,"ARFGEF1","IGF1R"
"cg21049501","cg17797848","CpG-CpG",4.95982678431904,"SOX9","MYBPHL"
"cg25282951","cg12620935","CpG-CpG",4.95950639437082,"KIAA1026","ARL15"
"cg20532937","cg16929139","CpG-CpG",4.95869394629223,"FRMD4A","RNF125"
"cg11724557","cg18961064","CpG-CpG",4.95795905675874,"C14orf80","CARKD"
"cg07645529","cg22255773","CpG-CpG",4.95476212468947,"TMTC4","DPP6"
"cg22193385","cg10645314","CpG-CpG",4.95472737830547,"KRT7","ALLC"
"cg11464571","cg24003508","CpG-CpG",4.95428204302446,"GNAI1","KLF6"
"cg03621841","cg25037165","CpG-CpG",4.95276595623013,"ZNF423","TEAD1"
"cg17531430","cg06063519","CpG-CpG",4.95105869152694,"BIN1","IGF1R"
"cg21049501","cg16628188","CpG-CpG",4.94809236529375,"SOX9","ATP11A"
"cg17140299","cg17425584","CpG-CpG",4.9456100964736,"TXNL1","CADM1"
"cg14794936","cg06728055","CpG-CpG",4.94459405906646,"LDB3","WWTR1"
"cg24567464","cg27107893","CpG-CpG",4.94224211978733,"DBNDD2","NR3C1"
"cg04849985","cg10378325","CpG-CpG",4.93979719082248,"GNG12","CLCA2"
"cg13221107","cg25282951","CpG-CpG",4.93875210662601,"KRT6B","KIAA1026"
"cg21049501","cg17140299","CpG-CpG",4.93671371560425,"SOX9","TXNL1"
"cg04545636","cg04209913","CpG-CpG",4.93425197275185,"CUGBP2","GDNF"
"cg13711238","cg26147269","CpG-CpG",4.93370220819194,"FAM110B","HDAC11"
"cg01931994","cg07558734","CpG-CpG",4.93080642404237,"FAM5B","C15orf21"
"cg20785674","cg06728055","CpG-CpG",4.92561817958282,"PLEKHO1","WWTR1"
"cg13711238","cg04938549","CpG-CpG",4.92369146982156,"FAM110B","PAX6"
"cg27107893","cg21002223","CpG-CpG",4.92240369033553,"NR3C1","MFHAS1"
"cg04102296","cg13676902","CpG-CpG",4.92203519568492,"NCAM1","ZMIZ1"
"cg04426802","cg20477160","CpG-CpG",4.92186283528797,"FAM53B","SH3BP4"
"cg17531430","cg00999904","CpG-CpG",4.92181467794686,"BIN1","ALLC"
"cg21049501","cg11464571","CpG-CpG",4.92056269140276,"SOX9","GNAI1"
"cg26116551","cg04155024","CpG-CpG",4.91773594011891,"ZNF536","PIGA"
"cg00305774","cg20785674","CpG-CpG",4.91700258183422,"TMEM88B","PLEKHO1"
"cg24803059","cg08304084","CpG-CpG",4.9150835668681,"HCCA2","SALL1"
"cg05556923","cg12472351","CpG-CpG",4.91235544598132,"PDGFA","COL11A2"
"cg26295272","cg08370787","CpG-CpG",4.90782848689665,"FLNB","ADRB2"
"cg10729426","cg01044293","CpG-CpG",4.90533421866959,"ZNF549","ITGA6"
"cg10729426","cg06234051","CpG-CpG",4.90414268314712,"ZNF549","SOX9"
"cg20059012","cg09591867","CpG-CpG",4.90085829166845,"RARG","AATK"
"cg00305774","cg08571020","CpG-CpG",4.90080868124406,"TMEM88B","C10orf62"
"cg06111374","cg08614334","CpG-CpG",4.89840838286958,"GRIN2B","ACCN4"
"cg10729426","cg25841625","CpG-CpG",4.89618222599516,"ZNF549","SCARB2"
"cg10351284","cg14794936","CpG-CpG",4.89194526369193,"MTSS1","LDB3"
"cg02067585","cg13831540","CpG-CpG",4.8878732376223,"ATP11A","MESTIT1"
"cg20502039","cg15668468","CpG-CpG",4.88525461675587,"SLC25A13","VAX1"
"cg08597682","cg19462022","CpG-CpG",4.88326314759132,"OPALIN","RASA3"
"cg09929879","cg07891862","CpG-CpG",4.88175641985262,"DIP2C","PTK2"
"cg06287775","cg09101894","CpG-CpG",4.8808857042342,"FOXK1","PIK3R1"
"cg27287823","cg10378325","CpG-CpG",4.87694700351274,"CUGBP2","CLCA2"
"cg10729426","cg06294954","CpG-CpG",4.87660586127041,"ZNF549","CUX1"
"cg02067585","cg00765686","CpG-CpG",4.87596950763178,"ATP11A","NHS"
"cg21598067","cg18961064","CpG-CpG",4.87558859934172,"PSD3","CARKD"
"cg04426802","cg17140299","CpG-CpG",4.87287846406662,"FAM53B","TXNL1"
"cg08304084","cg15773893","CpG-CpG",4.87038051050608,"SALL1","DOCK10"
"cg10749994","cg25874782","CpG-CpG",4.86479129666724,"DNMT3A","NSMAF"
"cg10749994","cg07026882","CpG-CpG",4.85888006492795,"DNMT3A","ATP11A"
"cg00305774","cg27107893","CpG-CpG",4.85452483612702,"TMEM88B","NR3C1"
"cg05556923","cg27111053","CpG-CpG",4.85437476269125,"PDGFA","CADPS"
"cg01931994","cg25527882","CpG-CpG",4.85198855954897,"FAM5B","TFEB"
"cg05058069","cg25916714","CpG-CpG",4.85125469648721,"BANP","MBP"
"cg06294954","cg08304084","CpG-CpG",4.85092342858036,"CUX1","SALL1"
"cg01931994","cg03182620","CpG-CpG",4.85075981905083,"FAM5B","DIP2C"
"cg09929879","cg11464571","CpG-CpG",4.84823390568871,"DIP2C","GNAI1"
"cg02067585","cg24873410","CpG-CpG",4.84789846599032,"ATP11A","RPS6KA2"
"cg03534360","cg15668468","CpG-CpG",4.84509052075237,"SYT16","VAX1"
"cg13831540","cg22549545","CpG-CpG",4.84476049786634,"MESTIT1","RPS6KA2"
"cg20059012","cg17531430","CpG-CpG",4.84380161688863,"RARG","BIN1"
"cg17424433","cg06728055","CpG-CpG",4.8412651218119,"CLCA2","WWTR1"
"cg20059012","cg15668468","CpG-CpG",4.8386049590566,"RARG","VAX1"
"cg23978242","cg12435059","CpG-CpG",4.83815202909078,"DIP2C","GOLGA4"
"cg09929879","cg01044293","CpG-CpG",4.83636862500393,"DIP2C","ITGA6"
