"Source","Target","Type","Weight"
"cg27383562","cg20988587","CpG-CpG",3.14143196817715
"cg03336208","cg01649713","CpG-CpG",3.14135810632042
"cg27591078","cg02140384","CpG-CpG",3.141262678641
"cg09286373","cg14794936","CpG-CpG",3.14118732138614
"cg20106867","cg07195211","CpG-CpG",3.14104504525128
"cg03511437","cg06111374","CpG-CpG",3.14102801036716
"cg07115148","cg06059360","CpG-CpG",3.14098249409803
"cg04426802","cg15874425","CpG-CpG",3.14091860084136
"cg19758859","cg24456616","CpG-CpG",3.14085715912683
"cg11106946","cg21588347","CpG-CpG",3.14074545349538
"cg10749924","cg11957516","CpG-CpG",3.14056856881397
"cg03024979","cg10403753","CpG-CpG",3.14045732661387
"cg13011311","cg09576582","CpG-CpG",3.14033441743942
"cg14556646","cg05664352","CpG-CpG",3.14017224172091
"cg24635930","cg12546981","CpG-CpG",3.1401186947777
"cg07508413","cg15176543","CpG-CpG",3.13994361361513
"cg01931994","cg07049996","CpG-CpG",3.13985785128453
"cg20517846","cg04155024","CpG-CpG",3.13979290576866
"cg12821663","cg25075901","CpG-CpG",3.13944031623847
"cg07564444","cg09647122","CpG-CpG",3.13907621609046
"cg10729426","cg09404321","CpG-CpG",3.13900324472689
"cg18812058","cg22210652","CpG-CpG",3.13878372140565
"cg10876863","cg20988291","CpG-CpG",3.13799203565656
"cg00224496","cg24803059","CpG-CpG",3.13796846085797
"cg10729426","cg19462022","CpG-CpG",3.13791326295653
"cg26875515","cg04020590","CpG-CpG",3.13769412068762
"cg04500577","cg23925455","CpG-CpG",3.1375054276771
"cg09026137","cg06728055","CpG-CpG",3.1372637145958
"cg01897902","cg16142112","CpG-CpG",3.13710498943949
"cg20571213","cg00397274","CpG-CpG",3.13706037060552
"cg10838368","cg25193114","CpG-CpG",3.13704776945365
"cg20311092","cg07891862","CpG-CpG",3.13683790066157
"cg10475729","cg14956104","CpG-CpG",3.13671266267275
"cg07645529","cg00892463","CpG-CpG",3.13603283858042
"cg12605168","cg22210652","CpG-CpG",3.13582914297793
"cg10623600","cg14105458","CpG-CpG",3.13580512008477
"cg07645529","cg15292058","CpG-CpG",3.13561310694589
"cg17012665","cg15176543","CpG-CpG",3.13551039997034
"cg07637515","cg16929139","CpG-CpG",3.13547637469833
"cg06601071","cg13221107","CpG-CpG",3.13543158388604
"cg09929879","cg11433203","CpG-CpG",3.13537351308957
"cg08170837","cg15668468","CpG-CpG",3.13532751523183
"cg21049501","cg02140384","CpG-CpG",3.13518612754787
"cg21049501","cg11608598","CpG-CpG",3.13508798836075
"cg03426600","cg14501977","CpG-CpG",3.13499988457177
"cg04136379","cg27111053","CpG-CpG",3.13472192242308
"cg00397274","cg20532937","CpG-CpG",3.13456653347815
"cg26945145","cg14639704","CpG-CpG",3.13431719675772
"cg14105458","cg12384562","CpG-CpG",3.13423007695339
"cg16602871","cg12505757","CpG-CpG",3.13407131825544
"cg15968539","cg14501977","CpG-CpG",3.13403793076391
"cg06063519","cg12505757","CpG-CpG",3.13397488989761
"cg11946963","cg19462022","CpG-CpG",3.13387160036369
"cg07108579","cg08745506","CpG-CpG",3.13362727837804
"cg19389468","cg12505757","CpG-CpG",3.13361483295818
"cg04849985","cg03857931","CpG-CpG",3.13349443251172
"cg01071170","cg24656269","CpG-CpG",3.13327759836025
"cg04365878","cg07564444","CpG-CpG",3.13327094433952
"cg20059012","cg10677018","CpG-CpG",3.13318425462954
"cg00132888","cg07891862","CpG-CpG",3.13313384835678
"cg03024979","cg19417166","CpG-CpG",3.13306805917491
"cg17098603","cg04209913","CpG-CpG",3.13304257982008
"cg23978242","cg12186771","CpG-CpG",3.13278457939866
"cg21951877","cg10923428","CpG-CpG",3.13273942322379
"cg14680054","cg10649897","CpG-CpG",3.13254882999351
"cg09929879","cg16897216","CpG-CpG",3.13251476268722
"cg02362017","cg01704854","CpG-CpG",3.13245576407557
"cg11257935","cg05339633","CpG-CpG",3.13232796444163
"cg01799761","cg17673914","CpG-CpG",3.13225666714536
"cg23866687","cg16616765","CpG-CpG",3.13223815784502
"cg22239317","cg05058069","CpG-CpG",3.13217842512073
"cg17425584","cg01879893","CpG-CpG",3.13208813329976
"cg04847841","cg18961064","CpG-CpG",3.13204966256123
"cg13349787","cg24803059","CpG-CpG",3.13194347962763
"cg07830160","cg03317172","CpG-CpG",3.13186005215161
"cg20988291","cg12505757","CpG-CpG",3.13142148344939
"cg00765686","cg18539787","CpG-CpG",3.13137919954472
"cg08931917","cg11957516","CpG-CpG",3.13120098038379
"cg24602838","cg12505757","CpG-CpG",3.13116340068231
"cg04209913","cg16001422","CpG-CpG",3.1311548421204
"cg11957516","cg11397668","CpG-CpG",3.13096316838015
"cg19309928","cg23855636","CpG-CpG",3.13093847003924
"cg13676902","cg08304084","CpG-CpG",3.13053763644621
"cg10573659","cg12620935","CpG-CpG",3.13046311328276
"cg13841248","cg10087036","CpG-CpG",3.1304607346353
"cg03857931","cg08363235","CpG-CpG",3.1303532316525
"cg12511848","cg06726406","CpG-CpG",3.13032840502847
"cg18065464","cg26032513","CpG-CpG",3.13031276789647
"cg00520057","cg19027424","CpG-CpG",3.13027420151042
"cg00110666","cg15176543","CpG-CpG",3.13027135829867
"cg06601071","cg15798191","CpG-CpG",3.13026578923504
"cg13011311","cg12248457","CpG-CpG",3.13020025268904
"cg07645529","cg23004070","CpG-CpG",3.13000907410601
"cg06063519","cg13831540","CpG-CpG",3.1299838324389
"cg06287775","cg13333913","CpG-CpG",3.1296532396952
"cg10623600","cg01306069","CpG-CpG",3.12958609101143
"cg10351284","cg01314530","CpG-CpG",3.12940068878217
"cg10797287","cg09228833","CpG-CpG",3.12934983235626
"cg17140299","cg08035994","CpG-CpG",3.1293221735213
"cg27204685","cg10378325","CpG-CpG",3.12898449404561
"cg00224496","cg02549466","CpG-CpG",3.12875480986223
"cg04102296","cg18644052","CpG-CpG",3.12874546820346
"cg01425836","cg25365990","CpG-CpG",3.12847872590757
"cg20981848","cg25841625","CpG-CpG",3.12837589656051
"cg18158855","cg09093476","CpG-CpG",3.12827139419734
"cg10749994","cg02011981","CpG-CpG",3.12821779829032
"cg14848333","cg04740831","CpG-CpG",3.12819018228534
"cg04500577","cg13168452","CpG-CpG",3.12811577803462
"cg18180230","cg14133257","CpG-CpG",3.12805118904039
"cg13940104","cg15495641","CpG-CpG",3.12795546570432
"cg14848333","cg23233468","CpG-CpG",3.12787080905826
"cg10729426","cg25732907","CpG-CpG",3.12754573965028
"cg23978242","cg26738530","CpG-CpG",3.12752016963235
"cg06850464","cg26147269","CpG-CpG",3.12725545608465
"cg21963178","cg03252823","CpG-CpG",3.12705275204061
"cg13011311","cg07933234","CpG-CpG",3.12700106218161
"cg05556923","cg20637405","CpG-CpG",3.12680400260697
"cg06234051","cg00472908","CpG-CpG",3.12679064761456
"cg10558233","cg07564444","CpG-CpG",3.12664625056694
"cg10663482","cg15176543","CpG-CpG",3.12657875415304
"cg01904243","cg08304084","CpG-CpG",3.12654633748481
"cg12546981","cg12620935","CpG-CpG",3.12609724188241
"cg05456909","cg16279624","CpG-CpG",3.12607053441067
"cg02362017","cg17531430","CpG-CpG",3.12598893477254
"cg07645529","cg26124780","CpG-CpG",3.12595721204753
"cg08035994","cg23599408","CpG-CpG",3.12586314294066
"cg12605168","cg23233468","CpG-CpG",3.12580708693541
"cg17414560","cg19115366","CpG-CpG",3.12579814015338
"cg24587400","cg06472048","CpG-CpG",3.12574510377597
"cg04500577","cg12480674","CpG-CpG",3.12568648873583
"cg04849985","cg09228833","CpG-CpG",3.12546056032443
"cg03102767","cg19282042","CpG-CpG",3.12534547753143
"cg13148429","cg23233468","CpG-CpG",3.12534328067463
"cg02905206","cg22597914","CpG-CpG",3.12522566508617
"cg02601475","cg03243118","CpG-CpG",3.12504898174819
"cg11347328","cg20106867","CpG-CpG",3.12491900831662
"ch.13.100269732F","cg08363235","CpG-CpG",3.12479223856805
"cg23098214","cg17421626","CpG-CpG",3.12455114559206
"cg00305774","cg11946963","CpG-CpG",3.12450277779926
"cg10119989","cg23866687","CpG-CpG",3.12397756502291
"cg17140299","cg22549545","CpG-CpG",3.1237225532756
"cg20876525","cg20988291","CpG-CpG",3.12368944286059
"cg19309928","cg25037165","CpG-CpG",3.12356449213818
"cg20901175","cg08370787","CpG-CpG",3.12337773345606
"cg04426802","cg04384554","CpG-CpG",3.1233601018725
"cg03857931","cg27642159","CpG-CpG",3.12314912776817
"cg23757136","cg17936925","CpG-CpG",3.12294835141736
"cg16447142","cg13676902","CpG-CpG",3.12287149849573
"cg02362017","cg24656269","CpG-CpG",3.1222073782214
"cg07115148","cg15032048","CpG-CpG",3.12216942302711
"cg27082183","cg00123762","CpG-CpG",3.12211809449365
"cg16090991","cg01897902","CpG-CpG",3.12196140127594
"cg19462022","cg06059360","CpG-CpG",3.12170849463296
"cg25365990","cg00123762","CpG-CpG",3.12139856275568
"cg20981848","cg16937168","CpG-CpG",3.1212738296897
"cg20215480","cg12480674","CpG-CpG",3.1212676603303
"cg23342766","cg12517457","CpG-CpG",3.12117597613797
"cg01071170","cg22597914","CpG-CpG",3.12105019620544
"cg05889395","cg20106867","CpG-CpG",3.12097737897951
"cg06754557","cg15176543","CpG-CpG",3.12096131468477
"cg25732907","cg22597914","CpG-CpG",3.12095366925622
"cg12821663","cg23978242","CpG-CpG",3.12094264547388
"cg03511437","cg04833598","CpG-CpG",3.1205165608849
"cg27136869","cg10573659","CpG-CpG",3.12020396563915
"cg15032048","cg09354264","CpG-CpG",3.12018204304145
"cg03819192","cg06203243","CpG-CpG",3.12015201504014
"cg18644052","cg17722012","CpG-CpG",3.12012950927124
"cg23978242","cg03508170","CpG-CpG",3.12012039943532
"cg11397668","cg00472908","CpG-CpG",3.12005526821484
"cg10749994","cg26120247","CpG-CpG",3.11997137525628
"cg18180230","cg23150827","CpG-CpG",3.11958860741154
"cg00161122","cg08665528","CpG-CpG",3.1195319917477
"cg09542579","cg10900313","CpG-CpG",3.11952547191559
"cg13711238","cg12450789","CpG-CpG",3.11948395855155
"cg10546270","cg00497472","CpG-CpG",3.11920837371883
"cg11347328","cg27383562","CpG-CpG",3.11917854677068
"cg19462022","cg14115178","CpG-CpG",3.11914647842178
"cg18158855","cg24004665","CpG-CpG",3.11910073657871
"cg25037165","cg15668468","CpG-CpG",3.1190685598047
"cg11347328","cg20571213","CpG-CpG",3.11906539679679
"cg09929879","cg13165840","CpG-CpG",3.11904827184078
"cg03857931","cg17164401","CpG-CpG",3.11866683490185
"cg04500577","cg08614334","CpG-CpG",3.11865310478682
"cg19201457","cg04844084","CpG-CpG",3.11854130681985
"cg00110666","cg20532937","CpG-CpG",3.11847774617693
"cg08968362","cg04844084","CpG-CpG",3.11838305330368
"cg16090991","cg02632490","CpG-CpG",3.11828299775697
"cg24102700","cg13221107","CpG-CpG",3.11821782220093
"cg10581898","cg21532512","CpG-CpG",3.11821770589159
"cg03653523","cg20988291","CpG-CpG",3.11814704590537
"cg09026137","cg06059360","CpG-CpG",3.11801944714359
"cg04098263","cg19027424","CpG-CpG",3.11784932321976
"cg14455142","cg18065464","CpG-CpG",3.11775589051811
"cg06203243","cg13633871","CpG-CpG",3.11745855766607
"cg15861102","cg21963178","CpG-CpG",3.11737440237614
"cg10546270","cg24487935","CpG-CpG",3.1173453804974
"cg11464571","cg15586992","CpG-CpG",3.11699527126628
"cg23090824","cg14794936","CpG-CpG",3.11685112742414
"cg18259348","cg15455536","CpG-CpG",3.11684874512514
"cg11397668","cg01649713","CpG-CpG",3.11652673919973
"cg03492850","cg18077652","CpG-CpG",3.11631306438334
"cg18579796","cg26987928","CpG-CpG",3.116130598988
"cg09528666","cg14888864","CpG-CpG",3.1159488443102
"cg13226095","cg07968499","CpG-CpG",3.11563917332072
"cg24456616","cg01931994","CpG-CpG",3.1155169943786
"cg12821663","cg13831540","CpG-CpG",3.11543792059547
"cg22022671","cg01704854","CpG-CpG",3.11541952818456
"cg12505757","cg10655534","CpG-CpG",3.11536012249988
"cg00224496","cg13856236","CpG-CpG",3.11535936927824
"cg13711238","cg07195211","CpG-CpG",3.11520241882394
"cg14133257","cg07351894","CpG-CpG",3.11518740777533
"cg08511957","cg01649713","CpG-CpG",3.11509306628434
"cg01724607","cg03070236","CpG-CpG",3.11467189753099
"cg06601071","cg03492850","CpG-CpG",3.11448183768163
"cg27082183","cg04155024","CpG-CpG",3.1142767117014
"cg27136869","cg25037165","CpG-CpG",3.11408981642411
"cg04426802","cg04849985","CpG-CpG",3.11399149907724
"cg02357623","cg26875515","CpG-CpG",3.11368798706419
"cg15005392","cg06063519","CpG-CpG",3.11363803530487
"cg20311092","cg00081417","CpG-CpG",3.11349074727867
"cg23090824","cg21963178","CpG-CpG",3.11329501598199
"cg25636439","cg04833598","CpG-CpG",3.11323913561022
"cg26124780","cg15466854","CpG-CpG",3.11308178513755
"cg06234051","cg19731884","CpG-CpG",3.11296331868039
"cg00224496","cg07891862","CpG-CpG",3.11275081703527
"cg12821663","cg14105458","CpG-CpG",3.1127387387305
"cg16740157","cg13939297","CpG-CpG",3.11265567733464
"cg02357623","cg25199490","CpG-CpG",3.11231469114974
"cg11458533","cg25636439","CpG-CpG",3.11213488331412
"cg03492850","cg26120247","CpG-CpG",3.11203667842893
"cg10729426","cg06845354","CpG-CpG",3.11201642339059
"cg03511437","cg17722012","CpG-CpG",3.11162816362703
"cg03426600","cg15814154","CpG-CpG",3.11139051049411
"cg03024979","cg13676902","CpG-CpG",3.1112558796279
"cg16740157","cg01649713","CpG-CpG",3.11111200855695
"cg14133257","cg25563772","CpG-CpG",3.11107371865887
"cg15032048","cg00918743","CpG-CpG",3.11092125910728
"cg03102767","cg26384544","CpG-CpG",3.11069870356746
"cg27136869","cg04545636","CpG-CpG",3.11063765610848
"cg14087715","cg00054948","CpG-CpG",3.11028304318543
"cg04500577","cg21532512","CpG-CpG",3.11028279467341
"cg13940104","cg16594663","CpG-CpG",3.11026041824713
"cg19462022","cg02238794","CpG-CpG",3.10995794562684
"cg18259348","cg04569108","CpG-CpG",3.10995643152777
"cg07645529","cg19280854","CpG-CpG",3.10995036362855
"cg10876863","cg10929520","CpG-CpG",3.1098591165387
"cg01499479","cg02140384","CpG-CpG",3.1097485081999
"cg23757136","cg22210209","CpG-CpG",3.10973927656677
"cg19731884","cg07235562","CpG-CpG",3.10939194664991
"cg21049501","cg15495641","CpG-CpG",3.10937553310093
"cg02345692","cg18065464","CpG-CpG",3.10929080073732
"cg01042687","cg12384562","CpG-CpG",3.10919227352503
"cg20061296","cg04155024","CpG-CpG",3.10919138683941
"cg18065464","cg03472898","CpG-CpG",3.1089605342884
"cg07049996","cg21114429","CpG-CpG",3.10884225812742
"cg23757136","cg00637826","CpG-CpG",3.10875230263844
"cg04365878","cg24088496","CpG-CpG",3.10866211224421
"cg24004665","cg00472908","CpG-CpG",3.10837844353686
"cg11261283","cg08665528","CpG-CpG",3.10837237673521
"cg19690879","cg10645314","CpG-CpG",3.10821986828087
"cg06726406","cg10838368","CpG-CpG",3.10819411766154
"cg13711238","cg23876676","CpG-CpG",3.10807364529785
"cg17989259","cg16302962","CpG-CpG",3.1080169741402
"cg27302645","cg00637826","CpG-CpG",3.10790351665633
"cg09430020","cg09228833","CpG-CpG",3.10785772736805
"cg14105458","cg09228833","CpG-CpG",3.10783141395607
"cg10387912","cg10645314","CpG-CpG",3.10769576847281
"cg10749924","cg00246969","CpG-CpG",3.10760288434324
"cg07660750","cg17425584","CpG-CpG",3.10745128672895
"cg03857931","cg11827910","CpG-CpG",3.1069391444529
"cg23978242","cg24163263","CpG-CpG",3.10693259467578
"cg05058069","cg10929520","CpG-CpG",3.10687693843634
"cg00765686","cg07933234","CpG-CpG",3.1064864512815
"cg10475729","cg04569108","CpG-CpG",3.10644489394648
"cg03511437","cg04530445","CpG-CpG",3.10641614182499
"cg00915507","cg10378325","CpG-CpG",3.10630209946192
"cg16090991","cg20059012","CpG-CpG",3.10617038237476
"cg01112477","cg20311092","CpG-CpG",3.1059380230099
"cg13036352","cg11106946","CpG-CpG",3.10567328403614
"cg14455142","cg27136869","CpG-CpG",3.10554814203522
"cg08968362","cg14639704","CpG-CpG",3.10551086535754
"cg27198899","cg05478517","CpG-CpG",3.10548709479238
"cg20059012","cg27005906","CpG-CpG",3.10542536806528
"cg11629337","cg03380349","CpG-CpG",3.10532349130095
"cg14087715","cg27133496","CpG-CpG",3.10513675744897
"cg17425584","cg12968939","CpG-CpG",3.10507747472105
"cg24004665","cg25636439","CpG-CpG",3.10467577589193
"cg09542579","cg03940437","CpG-CpG",3.10447941580148
"cg11257935","cg24487935","CpG-CpG",3.10446969542355
"cg25037165","cg19282042","CpG-CpG",3.10442230110567
"cg11231740","cg19481954","CpG-CpG",3.10437747349015
"cg23757136","cg23625728","CpG-CpG",3.10426063361612
"cg25732907","cg06063519","CpG-CpG",3.10424491630438
"cg06005913","cg16929139","CpG-CpG",3.10420133262785
"cg00765686","cg03182620","CpG-CpG",3.10404376959885
"cg18579796","cg17205181","CpG-CpG",3.10397761440394
"cg11827910","cg20981848","CpG-CpG",3.10390271625867
"cg27136869","cg15874425","CpG-CpG",3.10378915333748
"cg02601475","cg16513334","CpG-CpG",3.103741806104
"cg25282951","cg15176543","CpG-CpG",3.10360606681553
"cg00892463","cg09286373","CpG-CpG",3.10352773984612
"cg14556646","cg09231673","CpG-CpG",3.10351725862769
"cg27107893","cg12517457","CpG-CpG",3.10345038850186
"cg11464571","cg09430020","CpG-CpG",3.10343682549718
"cg09929879","cg04375063","CpG-CpG",3.10342126389079
"cg10749994","cg12433779","CpG-CpG",3.10332808434638
"cg13939297","cg19417166","CpG-CpG",3.10310973738173
"cg23866687","cg25874782","CpG-CpG",3.10309571404578
"cg22609908","cg19027424","CpG-CpG",3.10307603350334
"cg15032048","cg08054265","CpG-CpG",3.10293894900724
"cg04833598","cg13633871","CpG-CpG",3.10259022728442
"cg00701918","cg02891208","CpG-CpG",3.10250082972365
"cg07645529","cg24803059","CpG-CpG",3.10246074841921
"cg02660161","cg21963178","CpG-CpG",3.10228431507258
"cg12511848","cg04365878","CpG-CpG",3.10222452849691
"cg04833598","cg02140384","CpG-CpG",3.1019124557957
"cg24587400","cg12505757","CpG-CpG",3.1016375989099
"cg20876525","cg02913882","CpG-CpG",3.10126771843753
"cg09026137","cg17586156","CpG-CpG",3.10119741521034
"cg11347328","cg10573659","CpG-CpG",3.10118146998407
"cg04426802","cg15466854","CpG-CpG",3.10117996512589
"cg12605168","cg12384562","CpG-CpG",3.10097545555489
"cg20215480","cg06728055","CpG-CpG",3.10093575773975
"cg10581898","cg03534360","CpG-CpG",3.10090610147157
"cg02011981","cg01704854","CpG-CpG",3.10046900017017
"cg20876525","cg06080121","CpG-CpG",3.10035262197641
"cg09026137","cg15032048","CpG-CpG",3.10030940443313
"cg14918582","cg07173118","CpG-CpG",3.1002581067825
"cg06449205","cg21963178","CpG-CpG",3.10005127893869
"cg13940104","cg09430020","CpG-CpG",3.09986154617167
"cg04250878","cg19731884","CpG-CpG",3.0996573934245
"cg20876525","cg17424433","CpG-CpG",3.09954579560087
"cg23342766","cg14115178","CpG-CpG",3.09941924088364
"cg04136379","cg18961064","CpG-CpG",3.09936136587566
"cg10546270","cg10876863","CpG-CpG",3.0992787056986
"cg20876525","cg07660750","CpG-CpG",3.09921918960109
"cg04833598","cg27642159","CpG-CpG",3.09886297627688
"cg22022671","cg20033041","CpG-CpG",3.09882051883919
"cg15791478","cg15668468","CpG-CpG",3.09851327160156
"cg04468081","cg21416069","CpG-CpG",3.09837776347987
"cg00497472","cg17718545","CpG-CpG",3.09837586356263
"cg11946963","cg04030841","CpG-CpG",3.09832459076952
"cg24587400","cg11672338","CpG-CpG",3.09823977605809
"cg21963178","cg00985960","CpG-CpG",3.09798412864397
"cg18065464","cg23460943","CpG-CpG",3.09792188512962
"cg14335536","cg16001422","CpG-CpG",3.09791829019868
"cg07508413","cg09591867","CpG-CpG",3.0978717384683
"cg17012665","cg24328772","CpG-CpG",3.09771338227037
"cg10378325","cg14963654","CpG-CpG",3.09763233869736
"cg05183646","cg07001857","CpG-CpG",3.09762561753799
"cg22193385","cg23460943","CpG-CpG",3.09759743261791
"cg13831540","cg25193114","CpG-CpG",3.0975876411218
"cg06059360","cg26038133","CpG-CpG",3.09757601853395
