"","logFC","pval","padj"
"cg00804324",-0.106571150666667,0.335453436445161,0.0173520587431895
"cg24917131",0.0145683933333333,0.896760733466807,0.0173520587431895
"cg00603890",0.00677757666666667,0.951873934137423,0.0173520587431895
"cg20085077",-0.00960101777777778,0.931860163562729,0.0173520587431895
"cg01814152",-0.109249744777778,0.323012489585348,0.0173520587431895
"cg00661245",-0.11576989,0.294005861321773,0.0173520587431895
"cg01671070",-0.0149402055555556,0.894126350934737,0.0173520587431895
"cg03703650",0.0163397200000001,0.884212594620905,0.0173520587431895
"cg26382696",-0.0103652333333333,0.926403364345778,0.0173520587431895
"cg04729768",0.111467451,0.312647167267105,0.0173520587431895
"cg14964115",0.0221427777777778,0.843487927126143,0.0173520587431895
"cg02890812",0.000187342555555525,0.998667986436843,0.0173520587431895
"cg21848624",0.00852161111111116,0.939444421139124,0.0173520587431895
"cg04053723",-0.100799375555556,0.362490532815887,0.0173520587431895
"cg09867002",-0.0309494444444445,0.782350048360732,0.0173520587431895
"cg23453683",0.00420509999999996,0.970094500250003,0.0173520587431895
"cg24347720",-0.00634456,0.95488894516808,0.0173520587431895
"cg16807457",0.05238685,0.639240892920612,0.0173520587431895
"cg00069314",-0.0987985591111111,0.372171004160824,0.0173520587431895
"cg08697944",0.00766125222222225,0.945525608948563,0.0173520587431895
"cg26784310",-0.00379735111111107,0.972984566171434,0.0173520587431895
"rs7746156",-0.00309863222222218,0.977952506346789,0.0173520587431895
"cg00478198",0.00145413,0.989651688660416,0.0173520587431895
"cg14056849",-0.0111085566666667,0.92105895953422,0.0173520587431895
"cg09879385",0.00605466666666665,0.956926128650649,0.0173520587431895
"cg27268436",0.0319078458888889,0.775580114441067,0.0173520587431895
"cg05837990",-0.0204647666666666,0.854959585961307,0.0173520587431895
"cg25790081",0.00265160555555555,0.981113907395989,0.0173520587431895
"cg21792493",0.0122260111111111,0.913056809190439,0.0173520587431895
"cg09307883",-0.0183136744444445,0.870054249402796,0.0173520587431895
"cg09720515",-0.00119634666666663,0.99147580502046,0.0173520587431895
"cg13646297",6.11699999999993e-05,0.999564141594609,0.0173520587431895
"cg04740028",-0.00492051999999998,0.964949489682241,0.0173520587431895
"cg19505129",-0.00942797222222219,0.932892442008534,0.0173520587431895
"cg06956232",-0.0955146611111111,0.387809533291547,0.0173520587431895
"cg22604777",-0.00159663555555556,0.988618673630781,0.0173520587431895
"cg06539076",0.0229935544444445,0.837116140713644,0.0173520587431895
"cg08461617",-0.0109900844444444,0.921760132414887,0.0173520587431895
"cg09965404",-0.00957533133333333,0.931802408902108,0.0173520587431895
"cg25497572",0.000342233333333386,0.997559845284099,0.0173520587431895
"cg02370566",-0.05995198,0.590370569452856,0.0173520587431895
"cg06979386",-0.00951013222222219,0.932255984332522,0.0173520587431895
"cg17215532",-0.107423522222222,0.329513706639219,0.0173520587431895
"cg09310980",0.0051546666666667,0.963242854290637,0.0173520587431895
"cg01759889",0.00019276333333329,0.998624474040325,0.0173520587431895
"cg11594566",-0.00538357844444443,0.961594384674326,0.0173520587431895
"cg16178271",-0.0298996111111112,0.788898529660671,0.0173520587431895
"cg21010298",0.00090363333333332,0.993551216621029,0.0173520587431895
"cg11165479",0.00172818111111117,0.987666066981738,0.0173520587431895
"cg11648471",-0.000309562222222226,0.997790545878129,0.0173520587431895
"cg24861399",-0.0134230077777778,0.904401726969263,0.0173520587431895
"cg02372082",0.0979497366666667,0.374615398944462,0.0173520587431895
"cg09321367",-0.0341919722222222,0.759224849062231,0.0173520587431895
"cg05891136",0.00360761111111113,0.974237524340719,0.0173520587431895
"cg10701801",-0.00950620111111114,0.932172652530746,0.0173520587431895
"cg08221357",-0.00809704,0.942204022911816,0.0173520587431895
"cg05680665",-0.00960676111111108,0.931446156369811,0.0173520587431895
"cg16855633",0.0471895322222222,0.671740805749059,0.0173520587431895
"cg17044529",0.0131913333333334,0.905951797540457,0.0173520587431895
"cg03191359",-0.000690667777777765,0.995064921979068,0.0173520587431895
"cg16641060",0.0165793933333333,0.881923249011694,0.0173520587431895
"cg01212677",0.00132543666666662,0.990529050757092,0.0173520587431895
"cg06352616",-0.0106500533333334,0.92400201650521,0.0173520587431895
"cg11818589",-0.0137104344444445,0.902250885373369,0.0173520587431895
"cg25933726",0.00235221111111111,0.98319137138441,0.0173520587431895
"cg02291897",-0.00264701699999997,0.981084435647553,0.0173520587431895
"cg02095003",-0.0101043066666667,0.927873934578942,0.0173520587431895
"cg12291192",0.00124836333333334,0.991077687023387,0.0173520587431895
"cg12040425",0.000597633333333292,0.995728382940262,0.0173520587431895
"cg04312783",0.00274084444444439,0.980410743987159,0.0173520587431895
"cg04867412",-0.00573470666666664,0.959013845217049,0.0173520587431895
"cg25452717",0.00394417111111112,0.971804072330439,0.0173520587431895
"cg04493740",0.00144728111111114,0.989651927270305,0.0173520587431895
"cg25641451",0.0293183277777778,0.792501472934323,0.0173520587431895
"cg02630070",0.00629165555555555,0.955027601380051,0.0173520587431895
"cg19949137",0.00249732444444445,0.982141275891216,0.0173520587431895
"cg15257930",0.00597753333333334,0.957261093128743,0.0173520587431895
"cg14737574",0.00824125222222222,0.941090612824814,0.0173520587431895
"cg00836161",-0.0071405544444445,0.948945733663937,0.0173520587431895
"cg27068012",0.0990661644444445,0.368099935893804,0.0173520587431895
"cg22557383",0.00650273822222222,0.953486657989814,0.0173520587431895
"cg06129455",0.220063268888889,0.0340833512340162,0.0173520587431895
"cg14460470",0.00398394555555553,0.971491259346305,0.0173520587431895
"cg26751304",0.0110403244444445,0.921083489039233,0.0173520587431895
"cg00387731",-0.00143076444444445,0.989755000370414,0.0173520587431895
"cg03989711",-0.107933040777778,0.325148149968937,0.0173520587431895
"cg21695024",-0.109479326666667,0.317955648446268,0.0173520587431895
"cg07990395",0.00275378955555555,0.980278388574009,0.0173520587431895
"cg16405337",-0.0693241533333334,0.531126936831961,0.0173520587431895
"cg18379824",0.0900142722222222,0.413997175284094,0.0173520587431895
"cg09399439",-0.00340602222222222,0.975604556276218,0.0173520587431895
"cg15138543",-0.00432518888888889,0.969022985856807,0.0173520587431895
"cg02352685",-0.00884151111111109,0.936720001360642,0.0173520587431895
"cg15033013",-0.00643505555555557,0.953920852317569,0.0173520587431895
"cg19495614",-0.00619876222222215,0.955600972101092,0.0173520587431895
"cg14726769",0.0941095946666667,0.392388066655529,0.0173520587431895
"cg10637938",0.118921928888889,0.276259794036475,0.0173520587431895
"cg13830619",0.0012527,0.991022212335716,0.0173520587431895
"cg13075926",0.105017766666667,0.338278363714975,0.0173520587431895
"cg01683788",-0.00118737444444444,0.991488219447211,0.0173520587431895
"cg12704708",0.00204595222222226,0.985332314201552,0.0173520587431895
"cg09227616",-0.00874318000000007,0.9373635161577,0.0173520587431895
"cg23493872",-0.000386827333333339,0.997226015080081,0.0173520587431895
"cg12861974",-0.00216335222222219,0.984486686939851,0.0173520587431895
"cg07950491",-0.01106842,0.920737217715538,0.0173520587431895
"cg12772457",-0.0317030522222222,0.775362677922751,0.0173520587431895
"cg12606694",-0.0176954733333333,0.873560842343836,0.0173520587431895
"cg27519679",0.000489714444444456,0.996487285538167,0.0173520587431895
"cg09282336",0.106013132888889,0.333247058881052,0.0173520587431895
"cg24925526",0.0146313844444445,0.895311027805526,0.0173520587431895
"cg00608628",0.0115983777777777,0.91692792457269,0.0173520587431895
"cg18102950",-0.00220364688888885,0.98418881798223,0.0173520587431895
"cg20971536",-6.64288888889142e-05,0.999523338420808,0.0173520587431895
"cg06516974",0.102138496666667,0.351593996415305,0.0173520587431895
"cg09052185",0.00772928888888891,0.944572603454716,0.0173520587431895
"cg06609793",-0.00195482444444445,0.98597113477767,0.0173520587431895
"cg11835544",-0.00874693333333332,0.937277314765454,0.0173520587431895
"cg20291091",-0.00475935222222218,0.965847518418973,0.0173520587431895
"cg18514595",-0.00501543222222223,0.964009292402365,0.0173520587431895
"cg03022891",-0.0293694666666666,0.791374382757559,0.0173520587431895
"cg02567454",0.0371453777777777,0.737769400551473,0.0173520587431895
"cg08446187",0.01217676,0.912729009815527,0.0173520587431895
"cg07968857",-0.106025443333333,0.332712660836375,0.0173520587431895
"cg12512466",0.102449534,0.349721753035063,0.0173520587431895
"cg09086179",-0.0153447066666667,0.890125227294407,0.0173520587431895
"cg16293732",0.100338136666667,0.359856427239588,0.0173520587431895
"cg26727807",0.100236355222222,0.360269588826843,0.0173520587431895
"cg15050093",-0.00582123777777777,0.958193647688298,0.0173520587431895
"cg05189259",-0.00640007777777774,0.954037689060977,0.0173520587431895
"cg17008556",0.00930383666666668,0.933203105195649,0.0173520587431895
"cg07739727",0.110848428888889,0.309936038133092,0.0173520587431895
"cg04302300",0.00786518888888887,0.943498441006639,0.0173520587431895
"cg04376185",0.00179063777777783,0.987127243695556,0.0173520587431895
"cg05321907",0.0518463233333333,0.639198353431961,0.0173520587431895
"cg21020089",0.0985049077777778,0.368490887488589,0.0173520587431895
"cg22960236",0.00170861111111109,0.987714744776017,0.0173520587431895
"cg13510054",0.000974522222222218,0.992991687326429,0.0173520587431895
"cg03905487",0.00788710333333331,0.943320720954238,0.0173520587431895
"cg14137819",-0.0102459733333333,0.926405434813115,0.0173520587431895
"cg06620254",-0.00265358555555556,0.980916945526195,0.0173520587431895
"cg07946732",-0.11005903,0.313174964192498,0.0173520587431895
"cg15027606",0.00263357555555555,0.981058252664649,0.0173520587431895
"cg01086868",-0.000148174444444482,0.998933804819907,0.0173520587431895
"cg26746069",-0.000771085555555551,0.994451213307153,0.0173520587431895
"cg14596086",0.000668429999999998,0.995189857656117,0.0173520587431895
"cg14479037",0.00759734444444449,0.945357827343161,0.0173520587431895
"cg06844213",-0.0163004022222222,0.88303027584263,0.0173520587431895
"cg25694349",-0.0950848222222222,0.385044456580692,0.0173520587431895
"cg06915915",-0.00288279444444445,0.979239625386925,0.0173520587431895
"cg18799866",-0.00668024666666667,0.951913587627353,0.0173520587431895
"cg05533223",0.0229245555555555,0.835943161279664,0.0173520587431895
"cg12352347",0.0908461222222222,0.406972965469034,0.0173520587431895
"cg25375329",0.0111784366666667,0.919605324378303,0.0173520587431895
"cg01032200",0.0524510666666667,0.634591040788006,0.0173520587431895
"cg01287393",-0.0127556999999999,0.908291167964691,0.0173520587431895
"cg00939409",-0.0614981111111111,0.576793909669329,0.0173520587431895
"cg01991530",0.00640514922222224,0.953875340217008,0.0173520587431895
"cg15907464",0.00632318888888889,0.95446148599181,0.0173520587431895
"cg17718984",-0.0218518988888889,0.843452062116229,0.0173520587431895
"cg05829338",0.115728640666667,0.287103883232483,0.0173520587431895
"cg15582794",0.00729936222222222,0.947431497107376,0.0173520587431895
"cg10545142",0.102383277777778,0.348272476175092,0.0173520587431895
"cg06489418",-3.9917777777787e-05,0.999712328573267,0.0173520587431895
"cg01907584",0.104951251111111,0.335856220741765,0.0173520587431895
"cg17197278",-0.000326743333333324,0.997644826367319,0.0173520587431895
"cg13188416",0.110062404444444,0.312105107908743,0.0173520587431895
"cg27003782",-0.103693703333333,0.34179584089122,0.0173520587431895
"cg14649914",-0.111050357,0.30754928634608,0.0173520587431895
"cg15579027",0.0474533666666667,0.667095694851112,0.0173520587431895
"cg18683228",-0.0269620944444445,0.807242995439566,0.0173520587431895
"cg17030255",0.00658686333333336,0.952499071616624,0.0173520587431895
"cg16361249",-0.0523475155555555,0.634679247575108,0.0173520587431895
"cg25943986",0.00314907666666664,0.977279180345708,0.0173520587431895
"cg02693227",0.0041476777777778,0.970069461908926,0.0173520587431895
"cg16783314",0.00338947777777776,0.975532310262275,0.0173520587431895
"cg01733439",-0.000753561111111134,0.994558938533593,0.0173520587431895
"cg04371001",0.00537242999999998,0.961216160927339,0.0173520587431895
"cg25911220",-0.00448049433333331,0.967648820575322,0.0173520587431895
"cg13261753",-0.01103141,0.920444122003476,0.0173520587431895
"cg14516385",-0.00168635611111112,0.987816695048965,0.0173520587431895
"cg02274705",-0.00418684444444445,0.969756576192169,0.0173520587431895
"cg19592350",-0.0039221611111111,0.971666739201067,0.0173520587431895
"cg26059639",0.00718844555555553,0.94809274131714,0.0173520587431895
"cg10601372",-0.0139423555555556,0.899499853139615,0.0173520587431895
"cg03873518",0.00399451111111104,0.971139918555876,0.0173520587431895
"cg25009553",0.00381754444444449,0.972415173941179,0.0173520587431895
"cg04915777",-0.0995082633333333,0.360952300653496,0.0173520587431895
"cg19797013",0.00776537444444447,0.943920098372938,0.0173520587431895
"cg05363576",-0.0300203444444445,0.785416785134566,0.0173520587431895
"cg12077809",-0.0079349322222223,0.942679164272855,0.0173520587431895
"cg21857822",-0.0120799733333333,0.912818226620709,0.0173520587431895
"cg05461361",-0.00453730688888893,0.967196770493455,0.0173520587431895
"cg27441354",0.0101039555555555,0.927022413951953,0.0173520587431895
"cg19080354",0.00262426666666671,0.981019576593479,0.0173520587431895
"cg17005162",0.0751100455555556,0.492624697653457,0.0173520587431895
"cg06704717",0.00635923999999999,0.954017363664596,0.0173520587431895
"cg07023803",-0.106596053333333,0.326200869394156,0.0173520587431895
"cg18156601",-0.00287348555555555,0.979207802355125,0.0173520587431895
"cg19238394",-0.00190683522222218,0.986201010933709,0.0173520587431895
"cg27127091",0.0161177,0.883718568672656,0.0173520587431895
"cg24051749",0.00425375555555557,0.969218477869202,0.0173520587431895
"cg06579087",-0.00965978699999998,0.93015164715006,0.0173520587431895
"cg10101479",0.000961849999999986,0.993036445079057,0.0173520587431895
"cg18703913",0.101945241111111,0.348099123828648,0.0173520587431895
"cg09436743",-0.109636622222222,0.311795936484542,0.0173520587431895
"cg06936079",-0.104752900444444,0.334506544613085,0.0173520587431895
"cg24184541",0.00862934444444441,0.937568155796596,0.0173520587431895
"cg13268374",0.100672363333333,0.354207987148526,0.0173520587431895
"cg18896458",-0.0178524888888888,0.871214416088222,0.0173520587431895
"cg25228188",-0.00630048777777775,0.954387031706937,0.0173520587431895
"cg16742675",0.0118271033333333,0.914482656621056,0.0173520587431895
"cg03096819",-0.0115971222222222,0.916124828279272,0.0173520587431895
"cg18261043",-0.0470030077777778,0.668526909821626,0.0173520587431895
"cg11082635",0.0363028911111111,0.741171971070249,0.0173520587431895
"cg19528502",-0.0034095858888889,0.975290648364528,0.0173520587431895
"cg05091873",-0.0039041144444445,0.971706997822561,0.0173520587431895
"cg20014766",0.0096739555555555,0.929960460740056,0.0173520587431895
"cg14322166",0.00865559999999999,0.937313652633465,0.0173520587431895
"cg27485646",-0.00225684777777774,0.983640253493515,0.0173520587431895
"cg05785344",0.0197537166666667,0.857478444480732,0.0173520587431895
